,1958850D IS Equity,63MOONS IS Equity,ABB IS Equity,ABCAP IS Equity,ABFRL IS Equity,ABNL IS Equity,ACC IS Equity,ACEM IS Equity,ADANI IS Equity,ADANIGR IS Equity,ADANIT IS Equity,ADE IS Equity,ADSEZ IS Equity,AIAE IS Equity,AJP IS Equity,AL IS Equity,ALBK IS Equity,ALKEM IS Equity,ALPM IS Equity,AMRJ IS Equity,ANDB IS Equity,APHS IS Equity,APNT IS Equity,APTY IS Equity,ARBP IS Equity,ARTO IS Equity,ARVND IS Equity,ASTRA IS Equity,ATGL IS Equity,AUBANK IS Equity,AVNT IS Equity,AXSB IS Equity,BAF IS Equity,BANDHAN IS Equity,BATA IS Equity,BBTC IS Equity,BEML IS Equity,BHAFIN IS Equity,BHARTI IS Equity,BHE IS Equity,BHEL IS Equity,BHFC IS Equity,BIL IS Equity,BIOS IS Equity,BJAUT IS Equity,BJFIN IS Equity,BJHI IS Equity,BOB IS Equity,BOI IS Equity,BOOT IS Equity,BOS IS Equity,BPCL IS Equity,BRFL IS Equity,BRGR IS Equity,BRIT IS Equity,BSOFT IS Equity,CAIR IS Equity,CARE IS Equity,CBK IS Equity,CBOI IS Equity,CCRI IS Equity,CENT IS Equity,CESC IS Equity,CETL IS Equity,CGPOWER IS Equity,CHMB IS Equity,CIFC IS Equity,CIPLA IS Equity,CLEAN IS Equity,CLGT IS Equity,CMC IS Equity,COAL IS Equity,COFORGE IS Equity,COXK IS Equity,CRIN IS Equity,CRISIL IS Equity,CROMPTON IS Equity,CRPBK IS Equity,CSTRL IS Equity,CUBK IS Equity,CYL IS Equity,DABUR IS Equity,DALBHARA IS Equity,DBEL IS Equity,DBL IS Equity,DBNK IS Equity,DCBB IS Equity,DELTA IS Equity,DEWH IS Equity,DHANI IS Equity,DITV IS Equity,DIVI IS Equity,DIXON IS Equity,DLFU IS Equity,DLPL IS Equity,DMART IS Equity,DN IS Equity,DRRD IS Equity,ECLX IS Equity,EDEL IS Equity,EDSL IS Equity,EIM IS Equity,ENDU IS Equity,ENGR IS Equity,ESC IS Equity,ESOIL IS Equity,EXID IS Equity,FB IS Equity,FCON IS Equity,FEL IS Equity,FORH IS Equity,FRETAIL IS Equity,GAIL IS Equity,GCPL IS Equity,GDPL IS Equity,GDSP IS Equity,GESCO IS Equity,GETD IS Equity,GFLTD IS Equity,GGAS IS Equity,GICRE IS Equity,GILL IS Equity,GITG IS Equity,GLAND IS Equity,GLXO IS Equity,GMDC IS Equity,GMRI IS Equity,GNC IS Equity,GNP IS Equity,GOAGRO IS Equity,GPL IS Equity,GPPV IS Equity,GRASIM IS Equity,GRHF IS Equity,GRIL IS Equity,GSFC IS Equity,GTS IS Equity,GUJGA IS Equity,GUJS IS Equity,GVKP IS Equity,HATH IS Equity,HAVL IS Equity,HCC IS Equity,HCLT IS Equity,HCP IS Equity,HDFC IS Equity,HDFCAMC IS Equity,HDFCB IS Equity,HDFCLIFE IS Equity,HDIL IS Equity,HEG IS Equity,HEXW IS Equity,HMCL IS Equity,HMN IS Equity,HNAL IS Equity,HNDL IS Equity,HOE IS Equity,HPCL IS Equity,HUDCO IS Equity,HUVR IS Equity,HWA IS Equity,HZ IS Equity,IBREL IS Equity,IBULL IS Equity,ICEM IS Equity,ICICIBC IS Equity,ICICIGI IS Equity,IDBI IS Equity,IDEA IS Equity,IDFC IS Equity,IDFCFB IS Equity,IEX IS Equity,IFCI IS Equity,IGL IS Equity,IH IS Equity,IHFL IS Equity,IIB IS Equity,IIFL IS Equity,INBK IS Equity,INDIGO IS Equity,INDUSTOW IS Equity,INFO IS Equity,INFOE IS Equity,INMART IS Equity,INXW IS Equity,IOB IS Equity,IOCL IS Equity,IPCA IS Equity,IPRU IS Equity,IRB IS Equity,IRCTC IS Equity,IRFC IS Equity,ISEC IS Equity,ITC IS Equity,IVRC IS Equity,JETIN IS Equity,JI IS Equity,JKBK IS Equity,JKLC IS Equity,JPA IS Equity,JPVL IS Equity,JSAW IS Equity,JSP IS Equity,JSTL IS Equity,JSW IS Equity,JSWI IS Equity,JUBI IS Equity,JUBLPHAR IS Equity,JUST IS Equity,KBL IS Equity,KJC IS Equity,KKC IS Equity,KMB IS Equity,KSCL IS Equity,KVB IS Equity,LANCI IS Equity,LAURUS IS Equity,LICHF IS Equity,LPC IS Equity,LT IS Equity,LTFH IS Equity,LTI IS Equity,LTTS IS Equity,MAHGL IS Equity,MAXF IS Equity,MAXHEALT IS Equity,MCLR IS Equity,METROHL IS Equity,MGFL IS Equity,MM IS Equity,MMFS IS Equity,MMTC IS Equity,MPHL IS Equity,MRCO IS Equity,MRF IS Equity,MRPL IS Equity,MSIL IS Equity,MSS IS Equity,MTCL IS Equity,MTNL IS Equity,MUTH IS Equity,NACL IS Equity,NAM IS Equity,NBCC IS Equity,NEST IS Equity,NFIL IS Equity,NHPC IS Equity,NIACL IS Equity,NJCC IS Equity,NMDC IS Equity,NTCPH IS Equity,NTPC IS Equity,NYKAA IS Equity,OBC IS Equity,OBER IS Equity,OFSS IS Equity,OINL IS Equity,OMDC IS Equity,ONGC IS Equity,OPTC IS Equity,ORCP IS Equity,PAG IS Equity,PATNI IS Equity,PAYTM IS Equity,PCJL IS Equity,PEPL IS Equity,PFIZ IS Equity,PG IS Equity,PI IS Equity,PIDI IS Equity,PIEL IS Equity,PLNG IS Equity,PNB IS Equity,PNBHOUSI IS Equity,POLICYBZ IS Equity,POLYCAB IS Equity,POWF IS Equity,PSYS IS Equity,PTCIN IS Equity,PUNJ IS Equity,PWGR IS Equity,QUESS IS Equity,RALI IS Equity,RBK IS Equity,RBXY IS Equity,RCAPT IS Equity,RCOM IS Equity,RECL IS Equity,REDI IS Equity,REIA IS Equity,RELG IS Equity,RELI IS Equity,REPCO IS Equity,RIL IS Equity,RJEX IS Equity,RNAVAL IS Equity,RPWR IS Equity,RSI IS Equity,RW IS Equity,SADE IS Equity,SAIL IS Equity,SANL IS Equity,SBICARD IS Equity,SBILIFE IS Equity,SBIN IS Equity,SCI IS Equity,SCUF IS Equity,SHRS IS Equity,SHTF IS Equity,SI IS Equity,SIB IS Equity,SIEM IS Equity,SINT IS Equity,SKB IS Equity,SLT IS Equity,SNDB IS Equity,SOBHA IS Equity,SONACOMS IS Equity,SOTL IS Equity,SPADV IS Equity,SRCM IS Equity,SRF IS Equity,STLT IS Equity,STR IS Equity,SUEL IS Equity,SUNP IS Equity,SUNTV IS Equity,SYNG IS Equity,TATA IS Equity,TATACONS IS Equity,TATASTL IS Equity,TCOM IS Equity,TCS IS Equity,TECHM IS Equity,TELX IS Equity,TMX IS Equity,TPW IS Equity,TPWR IS Equity,TRCL IS Equity,TRENT IS Equity,TRID IS Equity,TRP IS Equity,TTAN IS Equity,TTCH IS Equity,TTKPT IS Equity,TTMT IS Equity,TTMT/A IS Equity,TV18 IS Equity,TVSL IS Equity,UBBL IS Equity,UCO IS Equity,UNBK IS Equity,UNSP IS Equity,UPLL IS Equity,UT IS Equity,UTCEM IS Equity,VARROC IS Equity,VATW IS Equity,VBL IS Equity,VCLF IS Equity,VEDL IS Equity,VGRD IS Equity,VJYBK IS Equity,VKI IS Equity,VOLT IS Equity,VYSB IS Equity,WHIRL IS Equity,WLCO IS Equity,WLSI IS Equity,WPL IS Equity,WPRO IS Equity,YES IS Equity,Z IS Equity,ZOMATO IS Equity,ZYDUSLIF IS Equity
2012-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2103679551394806,,,,,,,,,,,2.284054482324849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3755363389828057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.483290279546483,,,,,,,,,,,,,,,,,,,2.4110216235066897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2687057800029184,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2963385796007607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.540784660513147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-17,,,,,,,,2.3556580418850728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4412892192971882,,,,,,,,,,,,,,,,,,,,,,,,,2.319549441873898,,,,,,,,,,,,,,,,,,,,,,,,2.269669765900466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2971168741270356,,,,,,,,,,,,,,,,,
2012-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8452027371035946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.439937210920962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.576706506376578,,,,,,,,,,,,,,,,,,,,,,,2.5352309813649483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2781815679596686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.250586904276326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.214298875247204,,,,,,,,,,,,,2.3494581150701013,,,,,,,,,,,,,,,,,2.3520003822204614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2041176316977804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.510498785620201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.627321424274146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6623425338558167,,,,,,,,,,,,,,,2.270419561108355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2523020907958933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4165587617254043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2066467954404416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27,,,,,,,,,,,,,,,,,,,2.2205621596844507,,,,,,,2.79050696122246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4293275352203088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3567777005525565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.343734075259,,,,,,,,,,,,,,,2.251258955322731,,,,,,,,,,,,,,,,,,2.2638697305180338,,,,,,,,,,,2.6534206121800445
2012-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.278292680797356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7725390321520993,,,,,,,,,,,
2012-01-31,,,,,,,,,,,,,,,,,,,,2.7204964477163265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.524473843781672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7034300242421834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2393127668573602,,2.3321249756387594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5393065606118634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-02,,,,,,,2.2841846399160826,,,,,,,,,,,,2.2907234223307484,,,,,,,,,,,,,,,,,,,,,2.3408278569286236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3540995924070787,,2.6145505310603454,,,,,,,,,,2.36595133004595,,,,,,,,,,,,,,,,,,,,,,,,,,,2.353238253160008,,2.5946134364912634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.266399181870498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2315870254950894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3047651211012132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.386078478559581,,,,,,,,,,,,,,,,,,2.223077629508682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.696888712375342,,,,,,,,,2.3968681753966186,,,,,,,,,,,,,,,,,,,,,,,,,,2.434115553024908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4038189660213147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4471914486957567,,,,,,,,,,,,,,,,,
2012-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7106483013964553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2208024295169655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.372143625652736,,,,,,,,,,,,,,,,,,,,,2.3570454617940473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3982512633013675,,,,,2.425179500869732,,,,,,,2.3507655302789914,2.463521105560613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.292421104264458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2656081405412714,,,,,,,,,,,,,,,,,,,2.2966265301421407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.233093246622619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4185827738894523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.489022694367205,,,,,,,,,2.26172751858305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6678677908625046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3178048110792346,,,,,,,,,,,,2.524421113911548,,,,,,2.539347974255215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2592718629741713,,,2.2856788485357695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.322310883317571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.395971899181037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7467786488960164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-14,,,,,,,,,,,,,,,,,,,,2.2017329041360703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.443501462311314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.257628733161881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.247471753647612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2545225871855417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2395956059059356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3644961261781807,,,,,,,,,,,,,,,,,,,,,,2.66039377868234,,,2.2294086540228553,,,,,,,,,,,,,,,,,,,,,,,,2.5900563824674627,2.3783136308894237,,,,,,,,,,,,,2.2983270566325977,,,,,2.2006795101512795,,,,,,,,,,
2012-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2089859304011226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2768085666924343,,,2.290568503163265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3390705469846425,,,,,,,,2.313752119500393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2130930555584567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.344897448993502,,,,,,,,,,,,,,,,,2.254297335687876,,,,,,,,,,,,,,,2.292188914747706,2.277586217587906,,,,,,,,,,,,,,,,2.4637944936551373,,,,,,,,,,,,,,,,,,,,,,,,,,2.535865539588255,,,2.4518385971241488,,,,,,,,,,,,2.2269612914528576,,,,,,,,,,,,
